paper,section_name,nchar,text,journal
60 Currenti_et_al-2010-Geophysical_Journal_International.pdf,references,4120,"REFERENCES a layered Earth model, J. geophys. Res., 13 581Â­13 594 (correction 101, in J. Geophys. Res., 103 (B12), 30283Â­30286, 1998). Aagaard, B., Kientz, S., Knepley, M., Strand, L. &amp; Williams, C., 2008. Feuillet, N., Cocco, M., Musumeci, C. &amp; Nostro, C., 2006. Stress interaction PyLith User Manual, Version 1.3, Computational Infrastructure for Geo- between seismic and volcanic activity at Mt Etna, Geophys. J. Int., 164, dynamics, www.geodynamics.org/cig/software/short/pylith/pylith_",Geophysical Journal International
60 Currenti_et_al-2010-Geophysical_Journal_International.pdf,x.other.,169,"rheology Key words: Numerical solutions; Radar interferometry; Volcanic hazards and risks. physics, fault rupture is usually non-uniform and can be better described as a",Geophysical Journal International
67 Geophys. J. Int.-2013-Diao-gji-ggt376.pdf,i.ntr.o.duction,5008,"1 I NTR O DUCTION (time-dependent). The rapid development of spaceborne geodetic At subduction zones, the seismic cycle is depicted by time- techniques, such as global positioning system (GPS) and interfero- dependent surface deformation due to thrust faulting, involving an metric synthetic aperture radar (InSAR), has brought valuable data elastic and a viscoelastic compartment (Thatcher &amp; Rundle 1979). sets for studying such seismic cycles at different scales and stages. Associated with an ",Geophysical Journal International
67 Geophys. J. Int.-2013-Diao-gji-ggt376.pdf,d.at.a.a.n.d.o.b.s.e.rvat.i.o.n.s,4827,"2 D AT A A N D O B S E RVAT I O N S ing for the months to years following the main shock, locations and parameters of which can be better assessed by analysing the The GPS network in Japan is of high quality and very dense, now post-seismic stress and strain. providing valuable data sets for studying post-seismic processes The Tohoku earthquake caused a coseismic slip at the megath- associated with the 2011 Tohoku earthquake. We make use of the rust fault that has been constructed based on onsho",Geophysical Journal International
67 Geophys. J. Int.-2013-Diao-gji-ggt376.pdf,resul.ts,31599,"RESUL TS We consider different post-seismic processes in modelling simula- tions. All make use of an inversion routine, which aim is to minimize the misfit between the model and data. In specific, we explore two different inversion modelling strategies: (i) we simulate pure after- slip only and (ii) we simulate the combined model of afterslip and viscoelastic relaxation. In the following we detail the used methods, the estimated results and a resolution test that was performed to better judge an",Geophysical Journal International
67 Geophys. J. Int.-2013-Diao-gji-ggt376.pdf,a.c.kno.wledgements,2328,"A C KNO WLEDGEMENTS Model, Phys. Earth planet. Inter., 297Â­356. 25, We thank Dr T. Nishimura, who provided the GPS data used in this Freed, A.M., 2007. Afterslip (and only afterslip) following the 2004 Parkfield, California earthquake, Geophys. Res. Lett., (6), L06312, paper and gave valuable suggestions for improvement of the initial 34 doi:10.1029/2006GL029155. manuscript. We thank the Editor Dr Kosuke Heki and two anony- Han, S.-C., Sauber, J., Luthcke, S.B., Ji, C. &amp; Pollitz, F.F., 2008",Geophysical Journal International
67 Geophys. J. Int.-2013-Diao-gji-ggt376.pdf,references,569,"REFERENCES term postseismic deformation following the 2004 Sumatra earthquake, J. geophys. Res., 117, B05404, doi:10.1029/2012JB009153. Aagaard, B., Kientz, S., Knepley, M., Strand, L. &amp; Williams, C., 2013. JÂ´onsson, S., Segall, P., Pedersen, R. &amp; BjÂ¨ornsson, G., 2003. Post-earthquake PyLith User Manual , Version 1.9.0, Computational Infrastructure ground movements correlated to poro-pressure transients, Nature, 424, of Geodynamics. Available at: geodynamics.org/cig/software/pylith/ 17",Geophysical Journal International
67 Geophys. J. Int.-2013-Diao-gji-ggt376.pdf,x.other.,272,the viscoelastic relaxation in the post-seismic deformation. Key words: Satellite geodesy; Transient deformation; Elasticity and anelasticity; Subduction zone processes; Rheology: crust and lithosphere; Asia. regions of the lower crust and upper mantle behave viscoelastic,Geophysical Journal International
72 Geophys. J. Int.-2013-Drilleau-1165-83.pdf,i.ntr.o.duction,3917,"1 I NTR O DUCTION sophisticated inverse theories and use accurate numerical methods Seismic tomography is one of the most powerful ways to provide for seismic wave propagation. While they improve the lateral res- information on the internal structure and dynamics of the Earth's olution of the smooth 3-D starting models (Ritsema et al. 1999; deep interior. Seismic images reveal features at both lateral and MÂ´egnin &amp; Romanowicz 2000), they are intrinsically rooted to first- radial resolutions",Geophysical Journal International
72 Geophys. J. Int.-2013-Drilleau-1165-83.pdf,f.orward.pr.oblem,16386,"2 F ORWARD PR OBLEM the posterior uncertainties on the geodynamical parameters to the This section describes the parametrization and modelling hypoth- variances on observations. However, the non-linear nature of the esis, used to compute synthetic data for given temperature and problem requires to use time-consuming Monte Carlo-like inverse http://gji.oxfordjournals.org/ anisotropy distributions, and the corresponding radial seismic mod- methods. This difficulty has previously been handled by te",Geophysical Journal International
72 Geophys. J. Int.-2013-Drilleau-1165-83.pdf,p.ra.ctical.implement.ation,16251,"4 P RA CTICAL IMPLEMENT ATION frequencies. Bayes' formula provides an estimate of the marginal probability This section details the technical aspects of the developed algorithm = | P ( p x ), which is obtained by summing all the probabilities of d i and its implementation to obtain the inverted synthetic and real data the p configurations where the i -th parameter takes the value x : results shown in Sections 5 and 6. | P ( d p ) P ( p )  M i p 4.1 Boundary conditions = | = x , P ( p x d ) (11) ",Geophysical Journal International
72 Geophys. J. Int.-2013-Drilleau-1165-83.pdf,i.nversion.of.synthetic.d.at.a,16727,"5 I NVERSION OF SYNTHETIC D AT A order variations of temperature in the transition zone, shear wave anisotropy between the surface and 1000 km depth, and shear wave In this section we show how we test our method, using synthetic velocity in the crust and the upper mantle. data. Tests on synthetic data are useful to evaluate the robustness c(""1172"", ""M. Drilleau"", ""et al."", ""5.1 Input models"", ""Synthetic data are computed for known temperature and anisotropy"", ""models. A pyrolitic composition is ",Geophysical Journal International
72 Geophys. J. Int.-2013-Drilleau-1165-83.pdf,r.e.a.l.d.at.a,14022,"6R E A L D AT A zone are able to fit the data within uncertainties, as shown in Fig. 9.  at University of California, Davis on July 9, 2015 Our non-linear algorithm is used to determine the average tem- perature and anisotropy distributions under the VanuatuÂ­California 6.2.2 Radial anisotropic structure path, which has been the focus of several previous studies (e.g. Cara 1979; van Heijst &amp; Woodhouse 1997; Beucler et al. 2003). &gt; Between the surface and 350 km depth, a strong positive ( ",Geophysical Journal International
72 Geophys. J. Int.-2013-Drilleau-1165-83.pdf,c.o.n.c.l.u.s.i.o.n,1140,"7C O N C L U S I O N in seismic properties are modelled in a physically realistic manner, In this paper, we present a new method combining thermodynamical as their variations depend on composition and physical conditions laws with a non-linear inversion scheme to infer radial distributions of the particular model being considered. The use of BÂ´ezier points Temperature and anisotropy in the TZ 1181 Downloaded from  Figure 14. Same as Fig. 8 but for the VanuatuÂ­California data, considering a Cla",Geophysical Journal International
72 Geophys. J. Int.-2013-Drilleau-1165-83.pdf,a.c.kno.wledgements,1981,"A C KNO WLEDGEMENTS how to investigate the sampled models. The results show that the The authors are grateful for constructive reviews by Lapo Boschi data are sensitive to temperature and shear wave anisotropy in the and Thomas Bodin, and the Associate Editor Michael Ritzwoller. transition zone. As for radial anisotropy, the picture that emerges  at University of California, Davis on July 9, 2015 Discussions with A. Rivoldini were really fruitful. The authors of the Visser et al. (2008a)'s data ",Geophysical Journal International
72 Geophys. J. Int.-2013-Drilleau-1165-83.pdf,references,2148,"REFERENCES - - 1 0.2 MPa K (Litasov et al. 2005). A further study would be to Anderson, D.L., 1961. Elastic wave propagation in layered anisotropic me- evaluate the effects of the Clapeyron slope on our inferred temper- dia, J. Geophys. Res., 66, 2953Â­2963. ature distribution by considering as a parameter in itself. We 660 Babuska, V. &amp; Cara, M., 1991. Seismic Anisotropy in the Earth, Kluwer tested for a joint inversion of temperature and mineralogy for syn- Academic Publishers, p. 271. the",Geophysical Journal International
72 Geophys. J. Int.-2013-Drilleau-1165-83.pdf,x.other.,253,distribution between 350 and 1000 km depth. Key words: Inverse theory; Probability distributions; Equation of state; Phase transitions; Surface waves and free oscillations; Seismic anisotropy. Recent 3-D seismic models (Zhu et al. 2012) are derived from,Geophysical Journal International
90 Geophys. J. Int.-2014-Galvez-1222-40.pdf,i.ntr.o.duction,8847,"1 I NTR O DUCTION tion for assessment of seismic hazard. 3-D numerical methods for earthquake rupture dynamics and Dynamic earthquake models usually idealize the rupture process ground motion simulation capable of incorporating complex non- as a dynamically running shear crack on a frictional interface em- planar fault systems, rough surface topography, non-linear rheolo- bedded in an elastic continuum. The spatio-temporal evolution of gies and the heterogeneous structure of the Earth interior (",Geophysical Journal International
90 Geophys. J. Int.-2014-Galvez-1222-40.pdf,dy.n.a.m.i.c.s,5922,"DY N A M I C S 1 =  -  . G ( ) D (10) 2.1 Statement of the problem c s d c 2 We consider the problem of spontaneous earthquake rupture prop- Just like FDM and FEM, also SEM suffers from non-physical agation on a pre-existing fault surface embedded in an elastic oscillations at the high frequencies that are not well resolved by the c(""1224"", ""P. Galvez"", ""et al."", ""Figure 1."", ""Representation of a fault as two split surfaces. The fault interface,"", "", is embedded in an elastic medium,"", "", and is",Geophysical Journal International
90 Geophys. J. Int.-2014-Galvez-1222-40.pdf,scalability,5681,"SCALABILITY is the `stick traction' that would prevail if the fault node suddenly In dynamic rupture simulations the computational mesh needs to be arrested and dense enough to resolve the breakdown zone at the rupture front, t -  = + - + , ~ 1 u u Â¨ u M Ku C  u (24) whose size is controlled by the rupture speed, frictional strength + + + n 1 n n n 1 n 1 2 drop and slip-weakening distance (Day et al. 2005 ). The simulation Â± Subscripts denote values on the nodes lying on one of the two of larg",Geophysical Journal International
90 Geophys. J. Int.-2014-Galvez-1222-40.pdf,of.numerical.sol.u.tions,11155,"OF NUMERICAL SOL U TIONS To verify our implementation of the dynamic rupture boundary conditions in SPECFEM3D, we have reproduced several 3-D test problems from the SCEC dynamic rupture code validation project (e.g. Harris et al. 2009 , 2011 ) and compared our results to those of other published methods. Here we report only our verification results for the test problems TPV24 and TPV25, which are representative of the non-planar fault geometries that our method can handle. We first summarize the",Geophysical Journal International
